campaign_id,country,state,district,start_date,end_date,vaccine_name,target_population,doses_allocated,doses_administered,partner_org,notes
VAC-IND-01769,India,West Bengal,Siliguri,2024-05-26,2024-07-15,MMR,children_0-5,34244,11325,WHO,Hospital-based
VAC-IND-01770,India,Assam,Dibrugarh,2024-01-13,2024-01-19,Polio,school_children_5-15,37157,10563,WHO,Door-to-door drive
VAC-IND-01771,India,Tamil Nadu,Salem,2024-09-20,2024-10-29, INFLUENZA,healthcare_workers,60222,35874,Private Clinic,Door-to-door drive
VAC-IND-01772,India,Delhi,South Delhi,2024-06-04,2024-08-01,MMR,elderly_60+,74767,29146,,Cold chain maintained
VAC-IND-01773,India,West Bengal,Kolkata,2023-12-21,2024-01-25,Polio,healthcare_workers,51179,13807,IAP,
VAC-IND-01774,India,Gujarat,Surat,2024-07-20,2024-08-27,Typhoid,elderly_60+,95008,80853,IAP,
VAC-IND-01775,India,Delhi,East Delhi,2025-04-07,2025-05-01,DTP,elderly_60+,17889,16094,IAP,Mass camp at community centre
VAC-IND-01776,India,West Bengal,Siliguri,2024-09-06,2024-10-09,Typhoid,healthcare_workers,97355,72466,IAP,
VAC-IND-01777,India,Tamil Nadu,Tiruchirappalli,08-06-2025,2025-07-23,Polio,school_children_5-15,55125,56817,Private Clinic,Reported delay due to rains
VAC-IND-01778,India,Delhi, NORTH DELHI,19-02-2024,2024-04-07,Influenza,pregnant_women,102279,98100,UNICEF,
VAC-IND-01779,India,Gujarat,Rajkot,07-02-2024,16/03/2024,DTP,healthcare_workers,85429,54652,IAP,
VAC-IND-01780,India,Assam,Guwahati,25-04-2025,2025-05-23,Hepatitis B,school_children_5-15,39065,38640,NHM,
VAC-IND-01781,India,Uttar Pradesh,Kanpur,2025-10-21,2025-11-18,DTP,children_0-5,135574,118161,WHO,
VAC-IND-01782,India,Gujarat,Surat,2025-02-16,2025-04-04,Hepatitis B,healthcare_workers,1566,873,Private Clinic,Mass camp at community centre
VAC-IND-01783,India,Delhi,East Delhi,2024-07-17,2024-07-27,Typhoid,elderly_60+,32608,19570,Local Health Dept,
VAC-IND-01784,India,Uttar Pradesh, VARANASI,23-10-2023,2023-12-18,MMR,all_adults,102369,59340,NHM,Hospital-based
VAC-IND-01785,India,Gujarat,Surat,2024-09-07,2024-10-05,COVID-19,school_children_5-15,69251,57427,UNICEF,Single-day mega camp
VAC-IND-01786,India,West Bengal,Howrah,2025-07-31,2025-08-29,Influenza,elderly_60+,176722,179707,IAP,
VAC-IND-01787,India,West Bengal,Kolkata,2023-12-14,2024-02-04,Influenza,healthcare_workers,30276,29596,Local Health Dept,Mass camp at community centre
VAC-IND-01788,India,Kerala,Kochi,2024-04-08,2024-04-28,Polio,elderly_60+,175057,161372, LOCAL HEALTH DEPT,
VAC-IND-01789,India,Assam,Tezpur,2024-06-27,03/07/2024,COVID-19,children_0-5,114312,51240,Local Health Dept,
VAC-IND-01790,India,Maharashtra,Nagpur,20-06-2023,2023-06-26,COVID-19,elderly_60+,172507,76850,,Single-day mega camp
VAC-IND-01791,India,Kerala,Kannur,09-03-2023,2023-03-16,Influenza,children_0-5,158368,108213,NHM,
VAC-IND-01792,India,Tamil Nadu,Coimbatore,2023-05-03,2023-05-18,Polio,children_0-5,16591,12582,State Govt,
VAC-IND-01793,India,Rajasthan,Bikaner,2023-05-01,2023-06-23,COVID-19,elderly_60+,184496,166794,Red Cross,Door-to-door drive
VAC-IND-01794,India,Tamil Nadu,Chennai,2023-10-05,2023-11-06,Hepatitis B,school_children_5-15,1629,1391,UNICEF,
VAC-IND-01795,India,Rajasthan,Bikaner,2024-09-04,08/10/2024,DTP,all_adults,20182,11019,,
VAC-IND-01796,India,West Bengal,Darjeeling,2023-05-27,19/07/2023,MMR,healthcare_workers,10332,10246,UNICEF,
VAC-IND-01797,India,Assam,Silchar,2023-12-13,2023-12-25,Polio,elderly_60+,74938,19976,UNICEF,
VAC-IND-01798,India,West Bengal,Bardhaman,2025-06-06 05:24:04,2025-07-05,Influenza,school_children_5-15,90780,60515,State Govt,
VAC-IND-01799,India,Bihar,Bhagalpur,2024-08-02,2024-09-25,Hepatitis B,school_children_5-15,185989,179489,Local Health Dept,
VAC-IND-01800,India,Assam,Silchar,2025-11-03,2025-12-14,Hepatitis B,school_children_5-15,15797,4895,IAP,Reported delay due to rains
VAC-IND-01801,India,West Bengal,Darjeeling,2025-01-18,2025-02-22,DTP,school_children_5-15,38679,19808,UNICEF,
VAC-IND-01802,India,Bihar,Bhagalpur,2025-04-09,2025-04-28,COVID-19,pregnant_women,2595,694,,
VAC-IND-01803,India,West Bengal, BARDHAMAN,12-05-2025,2025-05-31,COVID-19,children_0-5,184114,63719,Private Clinic,Mass camp at community centre
VAC-IND-01804,India,Kerala,Kannur,2023-10-05,2023-10-08,COVID-19,pregnant_women,44671,16229,Red Cross,School-based campaign
VAC-IND-01805,India,Delhi,South Delhi,2023-11-14,2023-12-21,Influenza,pregnant_women,86153,86175,,
VAC-IND-01806,India,Odisha,Sambalpur,2024-07-02,2024-08-25,Polio,children_0-5,98286,32997,NHM,Mass camp at community centre
VAC-IND-01807,India,Uttar Pradesh,Kanpur,2024-10-14 14:59:09,2024-10-27, COVID-19,all_adults,139596,136137,,Reported delay due to rains
VAC-IND-01808,India,Rajasthan,Jaipur,2025-08-09,2025-08-13, COVID-19,children_0-5,142175,,,Cold chain maintained
VAC-IND-01809,India,Odisha,Rourkela,2024-05-11,2024-06-22,Typhoid,children_0-5,199481,173730,Local Health Dept,Single-day mega camp
VAC-IND-01810,India,Tamil Nadu,Coimbatore,2023-03-16,2023-04-29,COVID-19,all_adults,146111,58486,NHM,
VAC-IND-01811,India,Rajasthan,Jaipur,2024-04-10,2024-05-20,Typhoid,school_children_5-15,175516,93277,State Govt,Hospital-based
VAC-IND-01812,India, WEST BENGAL, BARDHAMAN,2023-01-29,2023-02-22,Hepatitis B,healthcare_workers,90803,66929,Local Health Dept,Mass camp at community centre
VAC-IND-01813,India,Tamil Nadu, COIMBATORE,02-01-2023,12/02/2023,MMR,pregnant_women,148988,120167,Red Cross,
VAC-IND-01814,India,Kerala,Thiruvananthapuram,2025-03-06,2025-04-07,DTP,children_0-5,119080,72477,UNICEF,
VAC-IND-01815,India,Kerala,Kochi,2025-05-06,2025-05-13,Influenza,school_children_5-15,145160,75918, WHO,
VAC-IND-01816,India,West Bengal, BARDHAMAN,2023-11-26,2024-01-22,Typhoid,all_adults,71109,64937,Red Cross,Mass camp at community centre
VAC-IND-01817,India,Bihar,Gaya,07-05-2024,2024-07-06,Typhoid,children_0-5,56229,11557,,
VAC-IND-01818,India,Odisha,Rourkela,2024-12-01,2025-01-28,MMR,all_adults,28814,16838,Local Health Dept,
VAC-IND-01819,India,Gujarat,Bhavnagar,2025-02-14,2025-03-06,Influenza,elderly_60+,119035,123800,Red Cross,Reported delay due to rains
VAC-IND-01820,India,Tamil Nadu,Madurai,2024-01-07 02:20:40,13/02/2024,COVID-19,pregnant_women,37016,14820,WHO,School-based campaign
VAC-IND-01821,India,West Bengal,Darjeeling,2023-07-05,2023-07-14,COVID-19,pregnant_women,41649,16915,UNICEF,School-based campaign
VAC-IND-01822,India,Uttar Pradesh,Kanpur,27-12-2023,2024-01-23,DTP,elderly_60+,124976,25644,Red Cross,Mass camp at community centre
VAC-IND-01823,India,Kerala,Kochi,2023-11-18,2023-12-10,Influenza,children_0-5,94424,,,
VAC-IND-01824,India,Karnataka,Mysuru,2024-03-09,2024-03-26,COVID-19,children_0-5,128220,33743,WHO,
VAC-IND-01825,India,West Bengal,Darjeeling,13-01-2024,2024-02-09,COVID-19,healthcare_workers,177975,164629, IAP,
VAC-IND-01826,India,Gujarat,Bhavnagar,2023-10-20,2023-11-10,Influenza,school_children_5-15,90711,46610,,Single-day mega camp
VAC-IND-01827,India,Gujarat,Rajkot,30-12-2025,2026-01-20,Typhoid,elderly_60+,76423,34154,,Door-to-door drive
VAC-IND-01828,India,Uttar Pradesh,Kanpur,2023-08-02 21:28:31,01/09/2023,MMR,elderly_60+,187015,52715,State Govt,
VAC-IND-01829,India,Maharashtra,Thane,2023-11-24,2024-01-18,DTP,school_children_5-15,84688,24138,UNICEF,
VAC-IND-01830,India,Karnataka,Bengaluru,2023-08-22,2023-10-04,Typhoid,all_adults,116314,105732,Private Clinic,
VAC-IND-01831,India,Karnataka,Hubli,2023-09-10,2023-10-20,Hepatitis B,school_children_5-15,36691,28170,Local Health Dept,
VAC-IND-01832,India,Gujarat,Ahmedabad,2023-06-20,2023-07-02,Polio,elderly_60+,50979,12090,State Govt,Hospital-based
VAC-IND-01833,India,Rajasthan,Alwar,01-11-2023,2023-12-18,MMR,healthcare_workers,54810,39624,,Single-day mega camp
VAC-IND-01834,India,Delhi,East Delhi,2024-06-12,2024-07-27,Hepatitis B,children_0-5,179547,125692,IAP,
VAC-IND-01835,India,Kerala,Kozhikode,04-03-2023,2023-04-27,Influenza,all_adults,184087,113582,State Govt,Hospital-based
VAC-IND-01836,India,Uttar Pradesh,Lucknow,2023-10-23,2023-11-12,DTP,pregnant_women,91051,50834,Private Clinic,Single-day mega camp
VAC-IND-01837,India,West Bengal,Howrah,2025-12-19,2026-01-09,Polio,pregnant_women,42375,27347,,Single-day mega camp
VAC-IND-01838,India,Uttar Pradesh,Lucknow,2025-04-26,2025-06-04,Typhoid,children_0-5,100921,63936, RED CROSS,Mass camp at community centre
VAC-IND-01839,India,Delhi,East Delhi,05-05-2025,2025-05-19,COVID-19,healthcare_workers,61164,58248,State Govt,
VAC-IND-01840,India,Tamil Nadu,Coimbatore,2023-05-30,2023-06-09,Influenza,elderly_60+,172661,35677, NHM,
VAC-IND-01841,India,Odisha,Bhubaneswar,2024-08-10 15:46:36,2024-09-11,Hepatitis B,pregnant_women,36398,35591,WHO,
VAC-IND-01842,India,Assam,Tezpur,2023-10-02,2023-11-02,DTP,school_children_5-15,38253,13976,Red Cross,
VAC-IND-01843,India,Odisha,Puri,2025-09-26,2025-11-14,Influenza,school_children_5-15,104158,103424,Red Cross,
VAC-IND-01844,India,Kerala,Thiruvananthapuram,11-10-2023,2023-12-05,Hepatitis B,pregnant_women,13347,13742,,
VAC-IND-01845,India,Tamil Nadu, SALEM,2024-02-21,2024-04-12,COVID-19,healthcare_workers,118821,73705,Red Cross,
VAC-IND-01846,India, ODISHA,Bhubaneswar,2024-02-28,2024-04-25,DTP,healthcare_workers,178018,110586,,Reported delay due to rains
VAC-IND-01847,India,Tamil Nadu,Salem,2023-04-17,2023-05-02,Hepatitis B,elderly_60+,163457,57222,,
VAC-IND-01848,India,Uttar Pradesh,Varanasi,2025-03-12,2025-04-06,Polio,school_children_5-15,139592,145171,WHO,
VAC-IND-01849,India,Rajasthan,Alwar,2023-03-15,2023-04-27, COVID-19,pregnant_women,74384,30735,Private Clinic,
VAC-IND-01850,India,Karnataka,Mangalore,2024-01-27,2024-03-11,MMR,all_adults,135517,89665,IAP,
VAC-IND-01851,India,Assam,Guwahati,2023-07-31 16:59:20,2023-08-27,Hepatitis B,pregnant_women,29333,20637,,
VAC-IND-01852,India,Gujarat,Ahmedabad,09-04-2025,2025-05-15,Polio,children_0-5,169802,160767,,Reported delay due to rains
VAC-IND-01853,India,West Bengal,Siliguri,2025-11-25 03:05:36,2026-01-03,Polio,school_children_5-15,101525,96214,,
VAC-IND-01854,India,Kerala,Kannur,27-03-2023,2023-05-24,MMR,pregnant_women,141090,53068,,
VAC-IND-01855,India,Gujarat,Surat,2025-01-26,13/02/2025,Typhoid,healthcare_workers,152150,131416,Red Cross,
VAC-IND-01856,India,Delhi,Central Delhi,2025-08-16 22:30:21,2025-09-23,DTP,all_adults,179103,105991,,
VAC-IND-01857,India,Karnataka,Bengaluru,07-11-2023,2023-12-01,DTP,all_adults,121617,123144,,
VAC-IND-01858,India,Kerala,Kozhikode,2023-05-06,2023-05-17,COVID-19,elderly_60+,97654,75428,WHO,
VAC-IND-01859,India,Maharashtra,Thane,2025-08-24,2025-10-12,Hepatitis B,school_children_5-15,167986,92254,Red Cross,
VAC-IND-01860,India,Odisha,Bhubaneswar,05-09-2023,2023-10-10,Polio,healthcare_workers,84134,79836,Private Clinic,
VAC-IND-01861,India,Kerala,Kochi,2023-05-30,2023-06-11,Polio,pregnant_women,73548,34055,State Govt,
VAC-IND-01862,India,Bihar,Muzaffarpur,2025-07-04 03:48:39,29/08/2025,Polio,healthcare_workers,187097,68957,,Reported delay due to rains
VAC-IND-01863,India,West Bengal,Howrah,2025-03-27,2025-04-28,Hepatitis B,elderly_60+,11167,8420,NHM,
VAC-IND-01864,India,Assam,Silchar,2023-11-08,2024-01-02,Polio,school_children_5-15,36783,19803,IAP,
VAC-IND-01865,India,Odisha,Cuttack,18-09-2023,2023-10-28,Polio,children_0-5,68230,54525,,
VAC-IND-01866,India,Karnataka,Hubli,13-04-2023,2023-05-07,MMR,children_0-5,168413,55339,,Single-day mega camp
VAC-IND-01867,India,Delhi, EAST DELHI,2023-01-19,2023-01-24,Polio,pregnant_women,91896,45764,State Govt,
VAC-IND-01868,India,Karnataka,Mysuru,2024-10-14,2024-11-18,Hepatitis B,elderly_60+,94388,30576,UNICEF,
VAC-IND-01869,India,Kerala,Kozhikode,2025-02-26,2025-04-27,Typhoid,pregnant_women,108809,72530,NHM,Mass camp at community centre
VAC-IND-01870,India, KERALA,Kannur,12-10-2023,2023-11-10,MMR,all_adults,38839,17072,,School-based campaign
VAC-IND-01871,India, GUJARAT,Surat,2024-08-17,2024-10-10,COVID-19,healthcare_workers,193080,75643,Private Clinic,
VAC-IND-01872,India,Odisha,Puri,2023-02-05,2023-03-17,DTP,children_0-5,89083,36590,Private Clinic,Hospital-based
VAC-IND-01873,India,Bihar,Gaya,2024-04-25,2024-05-24,Typhoid,elderly_60+,57403,58191,,
VAC-IND-01874,India,Maharashtra,Thane,2023-04-18,2023-05-29,COVID-19,school_children_5-15,17792,12094,WHO,Cold chain maintained
VAC-IND-01875,India,Rajasthan,Jaipur,2023-12-22,2024-01-08,Hepatitis B,elderly_60+,73554,50345,WHO,
VAC-IND-01876,India,Tamil Nadu,Coimbatore,2025-06-27,2025-07-05,Polio,children_0-5,109940,91952,,
VAC-IND-01877,India,Delhi,East Delhi,2025-11-30,26/01/2026,Polio,pregnant_women,200000,160288,State Govt,Reported delay due to rains
VAC-IND-01878,India,Karnataka,Bengaluru,2023-06-30,2023-07-25,COVID-19,healthcare_workers,56098,27243,Private Clinic,Hospital-based
VAC-IND-01879,India,Assam,Tezpur,2024-08-17 03:35:37,2024-08-27,Influenza,all_adults,37182,27306,Private Clinic,Reported delay due to rains
VAC-IND-01880,India,Odisha,Bhubaneswar,10-04-2025,2025-05-10,DTP,elderly_60+,26267,20939,,
VAC-IND-01881,India,Karnataka,Hubli,2025-12-13 21:22:01,2025-12-21,Influenza,all_adults,104443,104758,Private Clinic,
VAC-IND-01882,India,West Bengal,Siliguri,2025-06-28,2025-08-14,DTP,school_children_5-15,149889,55498,,Single-day mega camp
VAC-IND-01883,India,Uttar Pradesh,Kanpur,2024-01-19,2024-03-03,DTP,pregnant_women,187703,37717,NHM,
VAC-IND-01884,India,Uttar Pradesh,Meerut,2025-09-03,2025-09-15,MMR,children_0-5,158641,131390,,Reported delay due to rains
VAC-IND-01885,India,Rajasthan,Jaipur,2024-10-11,18/10/2024,COVID-19,all_adults,76759,44240,IAP,Hospital-based
VAC-IND-01886,India,Delhi,West Delhi,22-12-2024,2025-01-16,Polio,children_0-5,140585,38639,Local Health Dept,
VAC-IND-01887,India,Bihar,Bhagalpur,2023-03-31,2023-05-11,Influenza,healthcare_workers,71218,56094,State Govt,
VAC-IND-01888,India,Gujarat,Ahmedabad,2024-04-22,2024-06-13,COVID-19,school_children_5-15,51926,,Red Cross,
VAC-IND-01889,India,Rajasthan,Bikaner,2023-03-15,2023-03-28, HEPATITIS B,pregnant_women,6518,6571,Red Cross,
VAC-IND-01890,India, KARNATAKA,Hubli,07-03-2024,2024-04-19,COVID-19,all_adults,101279,25740,,School-based campaign
VAC-IND-01891,India,Delhi,East Delhi,2025-05-17,2025-07-03,Typhoid,school_children_5-15,118787,85304,Local Health Dept,
VAC-IND-01892,India,Odisha,Bhubaneswar,2024-07-21,04/09/2024,MMR,children_0-5,96832,84382, PRIVATE CLINIC,
VAC-IND-01893,India,Uttar Pradesh,Varanasi,2024-06-02 07:16:21,2024-07-21,Hepatitis B,school_children_5-15,100328,92019,Private Clinic,Hospital-based
VAC-IND-01894,India,Tamil Nadu,Salem,11-02-2024,2024-03-20,Polio,healthcare_workers,60436,35232,Private Clinic,Single-day mega camp
VAC-IND-01895,India,Karnataka,Hubli,13-03-2025,2025-04-18,DTP,pregnant_women,40937,38380,,
VAC-IND-01896,India, BIHAR,Muzaffarpur,2024-03-23,2024-05-06,DTP,healthcare_workers,64425,60647,IAP,
VAC-IND-01897,India,Odisha,Rourkela,15-10-2024,10/11/2024,MMR,all_adults,8857,6129,State Govt,
VAC-IND-01898,India,Karnataka, MANGALORE,2023-12-19 19:48:12,2024-01-27,DTP,elderly_60+,123036,121377,IAP,Reported delay due to rains
VAC-IND-01899,India,Bihar,Patna,2024-05-09,2024-05-13,COVID-19,pregnant_women,36599,18825,WHO,
VAC-IND-01900,India,Uttar Pradesh, LUCKNOW,2024-01-14 03:19:13,2024-02-07,Hepatitis B,pregnant_women,17468,11095,NHM,
VAC-IND-01901,India,Uttar Pradesh,Kanpur,11-06-2023,30/07/2023,MMR,healthcare_workers,29775,27477,WHO,
VAC-IND-01902,India,Delhi,East Delhi,2024-06-25,2024-07-25,COVID-19,school_children_5-15,100194,65119,WHO,
VAC-IND-01903,India,Karnataka,Belgaum,2024-12-17,10/01/2025,COVID-19,healthcare_workers,68537,41978,UNICEF,
VAC-IND-01904,India,Gujarat,Vadodara,05-12-2024,2024-12-28,COVID-19,all_adults,58150,57409,Red Cross,
VAC-IND-01905,India, KARNATAKA,Mysuru,2025-06-24,03/07/2025,MMR,all_adults,37304,29342,IAP,School-based campaign
VAC-IND-01906,India,Tamil Nadu,Chennai,22-12-2023,2023-12-26,Polio,all_adults,138314,130361,Private Clinic,
VAC-IND-01907,India,Karnataka,Bengaluru,2025-06-02,2025-07-25,DTP,school_children_5-15,162627,51859,State Govt,
VAC-IND-01908,India,Odisha,Rourkela,2023-10-20 04:58:43,2023-12-07,Influenza,elderly_60+,116030,36307,Local Health Dept,
VAC-IND-01909,India,Uttar Pradesh,Lucknow,2024-08-20,2024-08-26,MMR,pregnant_women,159832,137017,WHO,School-based campaign
VAC-IND-01910,India, ODISHA,Cuttack,2023-08-08,2023-08-19,Influenza,healthcare_workers,97777,80707,,
VAC-IND-01911,India,Maharashtra,Nagpur,2024-06-13,2024-06-21,Influenza,all_adults,185900,115601,IAP,Door-to-door drive
VAC-IND-01912,India,Bihar,Gaya,2025-09-17,2025-11-02,Influenza,school_children_5-15,84567,,UNICEF,
VAC-IND-01913,India,West Bengal,Howrah,2023-05-12 06:54:10,2023-06-16,COVID-19,school_children_5-15,112530,103034,WHO,
VAC-IND-01914,India,Assam,Dibrugarh,2023-11-17,2023-12-25,MMR,all_adults,149188,132970,NHM,Single-day mega camp
VAC-IND-01915,India,Kerala,Thiruvananthapuram,2025-01-05,2025-02-09,Polio,pregnant_women,128249,,IAP,
VAC-IND-01916,India,Karnataka, BENGALURU,2024-06-04,2024-06-10,Typhoid,school_children_5-15,47051,,Private Clinic,Hospital-based
VAC-IND-01917,India,Rajasthan,Alwar,12-03-2023,01/05/2023,Influenza,healthcare_workers,167735,48040,IAP,
VAC-IND-01918,India,Maharashtra,Pune,2023-04-08,2023-05-19,Polio,all_adults,54427,55766,IAP,Door-to-door drive
VAC-IND-01919,India, ODISHA,Cuttack,06-05-2024,2024-06-12,Typhoid,healthcare_workers,12205,6431,Red Cross,
VAC-IND-01920,India,Uttar Pradesh,Lucknow,2024-05-14,2024-06-10,COVID-19,children_0-5,143497,48215,NHM,
VAC-IND-01921,India,Karnataka,Mysuru,06-03-2023,2023-04-25,Hepatitis B,children_0-5,192180,139816, PRIVATE CLINIC,
VAC-IND-01922,India,Assam,Guwahati,2025-09-07 23:24:38,2025-09-10,Polio,all_adults,134267,66994,Private Clinic,
VAC-IND-01923,India,Uttar Pradesh,Kanpur,2023-06-15,2023-08-02,DTP,children_0-5,13700,2884,Private Clinic,Reported delay due to rains
VAC-IND-01924,India, MAHARASHTRA,Thane,2024-10-18,2024-11-03,COVID-19,healthcare_workers,139196,128076, UNICEF,
VAC-IND-01925,India,Uttar Pradesh,Agra,2025-08-25,2025-09-22,Influenza,all_adults,102601,99168,Private Clinic,
VAC-IND-01926,India,Odisha,Bhubaneswar,2025-10-23,2025-12-13,DTP,children_0-5,112083,68864,Red Cross,Single-day mega camp
VAC-IND-01927,India,Gujarat,Bhavnagar,2024-03-24 11:23:31,2024-04-09,DTP,school_children_5-15,51774,44744,Local Health Dept,
VAC-IND-01928,India,Delhi,South Delhi,2024-08-14,2024-08-21,DTP,all_adults,102993,43654,NHM,
VAC-IND-01929,India,Bihar,Patna,27-05-2023,2023-06-25,MMR,elderly_60+,179858,62779,Local Health Dept,Door-to-door drive
VAC-IND-01930,India,Rajasthan,Bikaner,29-02-2024,2024-03-29,MMR,all_adults,7633,4706,,Single-day mega camp
VAC-IND-01931,India,Gujarat,Ahmedabad,2024-03-19,2024-04-26,MMR,healthcare_workers,61140,,NHM,
VAC-IND-01932,India,Karnataka,Bengaluru,2024-12-06,2024-12-20,Hepatitis B,children_0-5,38502,30865,Red Cross,
VAC-IND-01933,India,Assam,Dibrugarh,2024-07-27,2024-08-15,Hepatitis B,children_0-5,195227,77096,UNICEF,
VAC-IND-01934,India,Delhi,North Delhi,2025-09-09,2025-09-24,Hepatitis B,all_adults,141133,119520,WHO,
VAC-IND-01935,India,Gujarat,Bhavnagar,2025-12-02,2026-01-27,Hepatitis B,healthcare_workers,75174,44446,WHO,
VAC-IND-01936,India,Kerala,Thiruvananthapuram,2024-07-25,2024-08-23,Hepatitis B,healthcare_workers,109947,34430,,
VAC-IND-01937,India,Gujarat,Surat,2024-10-03,2024-10-21,Influenza,healthcare_workers,107437,33823,State Govt,Reported delay due to rains
VAC-IND-01938,India,Gujarat,Surat,2025-04-28,2025-06-08,Hepatitis B,children_0-5,108115,95095,UNICEF,Hospital-based
VAC-IND-01939,India,Odisha,Sambalpur,2023-04-20,2023-05-03,Typhoid,children_0-5,30339,27136,,
VAC-IND-01940,India, BIHAR,Gaya,2023-08-24,17/10/2023,Typhoid,elderly_60+,51479,18194,UNICEF,
VAC-IND-01941,India, MAHARASHTRA,Mumbai,2024-09-27,2024-11-22,MMR,school_children_5-15,125338,103890,Local Health Dept,Reported delay due to rains
VAC-IND-01942,India,Uttar Pradesh,Agra,2024-04-25,2024-06-04,MMR,school_children_5-15,32917,34455,NHM,
VAC-IND-01943,India,Uttar Pradesh,Varanasi,2023-08-05,2023-08-25,MMR,healthcare_workers,157838,79868,UNICEF,Cold chain maintained
VAC-IND-01944,India,West Bengal,Darjeeling,06-08-2023,2023-08-20,Polio,healthcare_workers,106882,37303, PRIVATE CLINIC,
VAC-IND-01945,India,Kerala,Kochi,2024-05-30,2024-06-08,Influenza,children_0-5,57549,51034,State Govt,Reported delay due to rains
VAC-IND-01946,India,Assam,Guwahati,2025-05-27,2025-06-18,Polio,pregnant_women,152358,48245,WHO,School-based campaign
VAC-IND-01947,India,Gujarat,Rajkot,2024-01-21,12/03/2024,COVID-19,elderly_60+,110216,30480,NHM,
VAC-IND-01948,India,West Bengal,Siliguri,2023-02-28,2023-03-11, COVID-19,school_children_5-15,172692,111538,Red Cross,School-based campaign
VAC-IND-01949,India,Odisha,Rourkela,2023-07-12,2023-08-17,DTP,school_children_5-15,189727,54022,NHM,
VAC-IND-01950,India,Tamil Nadu,Chennai,12-07-2023,2023-07-21,MMR,healthcare_workers,81765,38398,Local Health Dept,
VAC-IND-01951,India,Tamil Nadu,Coimbatore,2025-01-23,2025-03-05,COVID-19,school_children_5-15,108333,33575,,Door-to-door drive
VAC-IND-01952,India,West Bengal,Howrah,2023-01-17,2023-02-25,Hepatitis B,healthcare_workers,81483,41514,UNICEF,
VAC-IND-01953,India,Tamil Nadu,Coimbatore,06-09-2024,2024-09-14,DTP,children_0-5,163970,79739,,
VAC-IND-01954,India,Uttar Pradesh,Meerut,2024-07-01,2024-08-09,Influenza,all_adults,46487,20733,Private Clinic,Single-day mega camp
